10117 10117 ROOT
Headquarters Company compound
Company Company appos
101st Battalion compound
Aviation Battalion compound
Battalion Company conj
reorganized redesignated advcl
and reorganized cc
redesignated reorganized conj
1987 redesignated npadvmod
10 16 nummod
16 1987 prep
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
7th Battalion amod
Battalion Company conj
101st Regiment compound
Aviation Regiment compound
Regiment Battalion conj
and redesignated cc
remained redesignated conj
assigned remained acomp
to assigned prep
the Constituted det
101st Constituted amod
Airborne Division compound
Division Constituted compound
Constituted to pobj
1987 Constituted npadvmod
10 16 nummod
16 1987 prep
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Constituted prep
the Battalion det
8th Battalion amod
Battalion as pobj
101st Regiment compound
Aviation Regiment compound
Regiment Battalion appos
assigned Battalion acl
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
and assigned cc
activated assigned conj
at activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Constituted nsubj
Constituted remained conj
1989 Constituted npadvmod
12 16 nummod
16 remained npadvmod
in 16 prep
the Army det
Regular Army compound
Army in pobj
as remained prep
the Battalion det
9th Battalion amod
Battalion as pobj
101st Regiment compound
Aviation Regiment compound
Regiment Battalion appos
assigned Battalion acl
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
and assigned cc
activated assigned conj
at activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Constituted nsubj
Constituted Constituted ROOT
16 October nummod
October Constituted npadvmod
1992 October nummod
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Army prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
159th Group compound
Aviation Group compound
Group Constituted npadvmod
and Constituted cc
activated Constituted conj
at activated prep
Fort Bragg compound
Bragg at pobj
North Carolina compound
Carolina Bragg appos
Reorganized Bragg appos
and activated cc
redesignated activated conj
16 June nummod
June redesignated npadvmod
1998 June nummod
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
159th Brigade compound
Aviation Brigade compound
Brigade Company conj
101st Division compound
Airborne Division compound
Division Brigade appos
World War compound
War I compound
I I ROOT
2d I appos
and 2d cc
3d Brigades compound
Brigades 2d conj
ONLY I appos
Hundred Days nummod
Days Offensive compound
Offensive known nsubj
also known advmod
known known ROOT
as known prep
the Battle det
Battle as pobj
of Battle prep
Saint Quentin compound
Quentin of pobj
or Battle cc
the Battle det
Second Battle compound
Battle Battle conj
of Battle prep
the Somme det
Somme of pobj
Meuse Offensive compound
Argonne Offensive compound
Offensive known dep
Picardy II amod
1918 Picardy nummod
World II compound
War II compound
II Offensive appos
except II prep
159th Brigade compound
Aviation Brigade compound
Brigade except pobj
Normandy Normandy ROOT
with Normandy prep
arrowhead with pobj
Rhineland Normandy appos
with Rhineland prep
arrowhead with pobj
Ardennes Alsace compound
Alsace Alsace ROOT
Central Europe compound
Europe Europe ROOT
Vietnam War compound
War Europe appos
Except Europe prep
159th Brigade amod
Aviation Brigade compound
Brigade Except pobj
Defense Defense ROOT
1st Brigade compound
Brigade Defense appos
Only Defense advmod
Counteroffensive Defense conj
1st Brigade compound
Brigade Counteroffensive appos
Only Defense advmod
Counteroffensive II amod
Phase II compound
II Defense appos
1st Brigade compound
Brigade II appos
Only Only ROOT
Counteroffensive Counteroffensive ROOT
Phase III compound
III Counteroffensive npadvmod
Tet Counteroffensive compound
Counteroffensive Counteroffensive ROOT
Counteroffensive IV amod
Phase IV compound
IV IV ROOT
Counteroffensive V amod
Phase V compound
V V ROOT
Counteroffensive VI amod
Phase VI compound
VI VI ROOT
Tet Tet ROOT
1969 Tet nummod
Counteroffensive Counteroffensive ROOT
Summer Fall compound
Fall Fall ROOT
1969 Fall nummod
Winter Spring compound
Spring Spring ROOT
1970 Spring nummod
Sanctuary Counteroffensive compound
Counteroffensive Spring conj
Counteroffensive VII amod
Phase VII compound
VII VII ROOT
Consolidation I compound
I I ROOT
Consolidation II compound
II II ROOT
Southwest Asia compound
Asia Asia ROOT
Except Asia prep
159th Brigade amod
Aviation Brigade compound
Brigade Except pobj
Defense Defense ROOT
of Defense prep
Saudi Arabia compound
Arabia of pobj
Liberation Ohio nmod
and Liberation cc
Defense Liberation conj
of Liberation prep
Kuwait of pobj
Fred Ohio compound
Dailey Ohio compound
Ohio politician compound
politician Defense appos
Jimi Rock compound
Hendrix Rock nmod
Rock politician conj
and Rock cc
Roll Rock conj
icon icon ROOT
William General compound
C. General compound
Lee General compound
General General ROOT
WW2 veteran compound
veteran General appos
considered General acl
as considered prep
one as pobj
of one prep
the influences det
most important advmod
important influences amod
influences of pobj
behind influences prep
the establishment det
establishment behind pobj
of establishment prep
U.S. troops nmod
airborne troops amod
troops of pobj
Jesse Illinois compound
White Illinois compound
Illinois politician compound
politician politician ROOT
Richard Major compound
D. Major compound
Winters Major compound
Major politician appos
WW2 veteran compound
veteran Major appos
portrayed Major acl
in portrayed prep
the series det
TV series compound
series in pobj
Band series appos
of Band prep
Brothers of pobj
Eric Terrorist compound
Rudolph Terrorist compound
Terrorist Terrorist ROOT
responsible Terrorist amod
for responsible prep
the bombing det
Centennial Park compound
Olympic Park compound
Park bombing compound
bombing for pobj
and bombing cc
others bombing conj
The series det
very popular advmod
popular series amod
TV series compound
series series ROOT
Band series appos
of Band prep
Brothers of pobj
chronicling series acl
the exploits det
exploits chronicling dobj
of exploits prep
Easy Company compound
Company of pobj
2d PIR compound
Battalion PIR compound
506th PIR compound
PIR Company conj
101st Division compound
Airborne Division compound
Division PIR appos
in chronicling prep
the War det
Second War compound
World War compound
War in pobj
In In ROOT
the episode det
fourth episode amod
season episode nmod
episode Inauguration nmod
Inauguration In pobj
of Inauguration prep
the drama det
TV drama compound
drama of pobj
The Wing det
West Wing compound
Wing deployed nsubjpass
the Airborne det
101st Airborne amod
Airborne deployed nsubjpass
is deployed auxpass
deployed deployed ROOT
alongside deployed prep
the Division det
82d Division compound
Airborne Division compound
Division alongside pobj
to deployed prep
the country det
fictional country amod
country to pobj
of country prep
Equatorial Kundu compound
Kundu of pobj
to stop aux
stop deployed advcl
a genocide det
genocide stop dobj
The Division det
101st Division compound
Airborne Division compound
Division featured nsubjpass
is featured auxpass
featured featured ROOT
in featured prep
several games amod
video games compound
games in pobj
including games prep
all including pobj
of all prep
the Brothers det
Brothers of pobj
in Brothers prep
Arms games compound
games in pobj
Call games appos
of Call prep
Duty of pobj
expansion pack compound
pack Call compound
Call Call conj
of Call prep
Duty of pobj
United Offensive compound
Offensive Offensive ROOT
Medal Offensive appos
of Medal prep
Honor of pobj
Frontline Offensive appos
and Frontline cc
real time amod
time Company compound
strategy game compound
game Company compound
Company Frontline conj
of Company prep
Heroes of pobj
Private Ryan amod
Ryan Ryan ROOT
in Ryan prep
the movie det
movie in pobj
Saving Ryan compound
Private Ryan compound
Ryan is nsubj
is is ROOT
a soldier det
soldier is attr
in soldier prep
the division det
101st division amod
Airborne division compound
division in pobj
The class det
Soldier class compound
class yells nsubj
in class prep
Team Fortress compound
Fortress class appos
2 Fortress nummod
yells yells ROOT
the words det
words yells dobj
Screamin Eagles nmod
Eagles words appos
occasionally on advmod
on yells prep
a taunt det
taunt on pobj
or taunt cc
critical hit amod
hit taunt conj
Documentary Movie compound
Movie Movie ROOT
I Am nsubj
Am Am ROOT
an Soldier det
American Soldier amod
Soldier Am attr
followed followed ROOT
C co compound
co followed dobj
3 BCT nummod
BCT co appos
during followed prep
its tour poss
tour during pobj
of tour prep
duty of pobj
in duty prep
Iraq in pobj
in followed prep
2006 in pobj
I Am nsubj
Am Am ROOT
an website det
American Soldier amod
Soldier website compound
website Am attr
The Company det
101st Company amod
Chemical Company compound
Company is nsubj
is is ROOT
a unit det
dual purpose amod
purpose unit compound
smoke light nmod
light decontamination compound
decontamination unit compound
chemical unit compound
unit is attr
of unit prep
the Army det
United States compound
States Army compound
Army of pobj
based unit acl
at based prep
Fort Bragg compound
Bragg at pobj
North Carolina compound
Carolina Bragg npadvmod
The unit det
unit mission poss
's unit case
mission is nsubj
is is ROOT
to provide aux
provide is xcomp
nuclear decontamination amod
biological nuclear conj
and biological cc
chemical biological conj
NBC decontamination nmod
decontamination provide dobj
and decontamination cc
large area amod
area support compound
smoke support compound
support decontamination conj
to provide prep
the Army det
United States compound
States Army compound
Army to pobj
or Army cc
United States compound
States Marine compound
Marine Army conj
Corps(USMC to pobj
The Company det
101st Company amod
Chemical Company compound
Company is nsubj
is is ROOT
one is attr
of one prep
only two advmod
two companies nummod
dual purpose amod
purpose chemical compound
chemical companies compound
companies of pobj
stationed companies acl
on stationed prep
Fort Bragg compound
Bragg on pobj
the other det
other Bragg appos
being other acl
the Company det
21st Company amod
Chemical Company compound
Company being attr
which assigned nsubjpass
is assigned auxpass
assigned Company relcl
to assigned prep
the Division det
82nd Division compound
Airborne Division compound
Division to pobj
The Company det
101st Company amod
Chemical Company compound
Impregnating Company compound
Company formed nsubjpass
was formed auxpass
formed formed ROOT
on formed prep
June on pobj
21 June nummod
1942 June nummod
as formed prep
a company det
company as pobj
in company prep
the Army det
Army in pobj
of Army prep
the States det
United States compound
States of pobj
This company det
company activated nsubjpass
was activated auxpass
activated activated ROOT
11 July nummod
July activated npadvmod
1942 July nummod
at activated prep
Edgewood Arsenal compound
Arsenal at pobj
Maryland Arsenal appos
It redesignated nsubjpass
was redesignated auxpass
redesignated redesignated ROOT
as redesignated prep
the Company det
101st Company amod
Chemical Company compound
Processing Company compound
Company as pobj
on redesignated prep
September on pobj
20 September nummod
1943 September nummod
The Company det
101st Company amod
Chemical Company compound
Processing Company compound
Company inactivated nsubjpass
was inactivated auxpass
inactivated inactivated ROOT
30 November nummod
November inactivated npadvmod
1945 November nummod
in inactivated prep
the Islands det
Philippine Islands compound
Islands in pobj
August reorganized npadvmod
16 August nummod
1983 August nummod
consolidated reorganized advcl
with consolidated prep
the Detachment det
101st Detachment compound
Chemical Detachment compound
Detachment with pobj
and Detachment cc
the unit det
unit Detachment conj
reorganized reorganized ROOT
